threshold,f1,balanced_accuracy,precision,recall
0.20999999999999996,0.8112676056338028,0.8823694840721992,0.7346938775510204,0.9056603773584906
0.21999999999999997,0.8108108108108109,0.8803625300403948,0.7402597402597403,0.8962264150943396
0.6599999999999999,0.8092691622103387,0.8460781305926266,0.934156378600823,0.7138364779874213
0.20499999999999996,0.8055944055944056,0.8789819501968605,0.72544080604534,0.9056603773584906
0.6749999999999999,0.8043087971274686,0.8420386562356189,0.9372384937238494,0.7044025157232704
0.19999999999999996,0.803347280334728,0.877626936646725,0.7218045112781954,0.9056603773584906
0.6649999999999999,0.8028673835125448,0.8413611494605512,0.9333333333333333,0.7044025157232704
0.6699999999999999,0.8028673835125448,0.8413611494605512,0.9333333333333333,0.7044025157232704
0.6799999999999999,0.8,0.8388940021475686,0.9367088607594937,0.6981132075471698
0.195,0.7994467496542186,0.8758117298154113,0.7135802469135802,0.9088050314465409
0.6849999999999999,0.7956600361663653,0.8357493480595183,0.9361702127659575,0.6918238993710691
0.19,0.7950481430536451,0.8731017027151404,0.706601466992665,0.9088050314465409
0.69,0.7912885662431942,0.832604693971468,0.9356223175965666,0.6855345911949685
0.185,0.7891156462585034,0.8699314823336912,0.6954436450839329,0.9119496855345912
0.695,0.7890909090909091,0.8310323669274429,0.9353448275862069,0.6823899371069182
0.18,0.7869742198100407,0.8685764687835558,0.6921241050119332,0.9119496855345912
0.7,0.7846715328467153,0.8278877128393924,0.9347826086956522,0.6761006289308176
0.175,0.784366576819407,0.86743876872731,0.6863207547169812,0.9150943396226415
0.16999999999999998,0.7801608579088471,0.8647287416270389,0.6799065420560748,0.9150943396226415
0.705,0.7779816513761468,0.823170731707317,0.933920704845815,0.6666666666666666
0.16499999999999998,0.773936170212766,0.8606637009766325,0.6705069124423964,0.9150943396226415
0.15999999999999998,0.7730870712401056,0.8610983279644118,0.6659090909090909,0.9213836477987422
0.15499999999999997,0.7720685111989459,0.860420821189344,0.6643990929705216,0.9213836477987422
0.14999999999999997,0.7690288713910761,0.8583883008641408,0.6599099099099099,0.9213836477987422
0.145,0.7660130718954249,0.8563557805389375,0.6554809843400448,0.9213836477987422
0.71,0.7657992565055762,0.8144142762182338,0.9363636363636364,0.6477987421383647
0.715,0.7657992565055762,0.8144142762182338,0.9363636363636364,0.6477987421383647
0.72,0.7635009310986964,0.8128419491742087,0.9360730593607306,0.6446540880503144
0.135,0.7622739018087855,0.8547578872015136,0.6469298245614035,0.9276729559748428
0.725,0.7611940298507462,0.8112696221301836,0.9357798165137615,0.6415094339622641
0.13999999999999999,0.7610389610389611,0.8529682466635987,0.6482300884955752,0.9213836477987422
0.73,0.7588785046728972,0.8096972950861584,0.9354838709677419,0.6383647798742138
0.13,0.7583547557840618,0.8520478601012424,0.6413043478260869,0.9276729559748428
0.735,0.7579737335834896,0.8088024748172009,0.9395348837209302,0.6352201257861635
0.74,0.7579737335834896,0.8088024748172009,0.9395348837209302,0.6352201257861635
0.7449999999999999,0.7570621468926554,0.8079076545482435,0.9436619718309859,0.6320754716981132
0.7499999999999999,0.7561436672967864,0.8070128342792862,0.9478672985781991,0.6289308176100629
0.12499999999999999,0.756066411238825,0.8509101600449966,0.6365591397849463,0.9308176100628931
0.11499999999999999,0.7474747474747475,0.8448125990693869,0.6244725738396625,0.9308176100628931
0.12,0.7474747474747475,0.8448125990693869,0.6244725738396625,0.9308176100628931
0.10999999999999999,0.745,0.8438922125070307,0.6182572614107884,0.9371069182389937
0.7599999999999999,0.744721689059501,0.7989338855652708,0.9556650246305419,0.610062893081761
0.7549999999999999,0.7418738049713193,0.7975788720151352,0.9463414634146341,0.610062893081761
0.7649999999999999,0.7398843930635838,0.7957892314772204,0.9552238805970149,0.6037735849056604
0.105,0.7391841779975278,0.8400444853505139,0.6089613034623218,0.940251572327044
0.7699999999999999,0.7350096711798839,0.7926445773891702,0.9547738693467337,0.5974842767295597
0.09999999999999999,0.7319461444308446,0.8346244311499719,0.5991983967935872,0.940251572327044
0.095,0.7318840579710145,0.8361711919005983,0.5941176470588235,0.9528301886792453
0.7749999999999999,0.7276264591439688,0.7879275962570946,0.9540816326530612,0.5880503144654088
0.09,0.725748502994012,0.831428644475124,0.586073500967118,0.9528301886792453
0.7799999999999999,0.7240704500978473,0.7854604489441122,0.9585492227979274,0.5817610062893082
0.7849999999999999,0.7190569744597249,0.7823157948560617,0.9581151832460733,0.5754716981132075
0.08499999999999999,0.7163120567375887,0.8239760699493788,0.5738636363636364,0.9528301886792453
0.7899999999999999,0.7089108910891089,0.7760264866799611,0.9572192513368984,0.5628930817610063
0.08,0.7071178529754959,0.8165234954236336,0.562152133580705,0.9528301886792453
0.7949999999999999,0.7037773359840954,0.7728818325919109,0.9567567567567568,0.5566037735849056
0.075,0.7013888888888888,0.8117809479981593,0.554945054945055,0.9528301886792453
0.7999999999999999,0.6986027944111777,0.7697371785038605,0.9562841530054644,0.550314465408805
0.07,0.6954545454545454,0.8076903410543539,0.5444839857651246,0.9622641509433962
0.065,0.6830357142857143,0.7968502326532699,0.5294117647058824,0.9622641509433962
0.8049999999999999,0.6828282828282828,0.7603032162397096,0.9548022598870056,0.5314465408805031
0.8099999999999999,0.6775510204081633,0.7569412486577696,0.9651162790697675,0.5220125786163522
0.06,0.6754675467546755,0.7902924783964821,0.5194585448392555,0.9654088050314465
